
0.720434	1.98583	3.89351	6.43556	9.61411	
0.720643	1.98641	3.89464	6.43742	9.61689	
0.720851	1.98698	3.89577	6.43929	9.61968	
0.72106	1.98756	3.89689	6.44115	9.62246	
0.721269	1.98814	3.89802	6.44302	9.62525	
0.721478	1.98871	3.89915	6.44489	9.62805	
0.721688	1.98929	3.90029	6.44676	9.63084	
0.721897	1.98987	3.90142	6.44863	9.63364	
0.722107	1.99045	3.90255	6.4505	9.63643	
0.722317	1.99102	3.90369	6.45238	9.63924	
0.722527	1.9916	3.90482	6.45426	9.64204	
0.722737	1.99218	3.90596	6.45613	9.64485	
0.722948	1.99276	3.90709	6.45801	9.64765	
0.723158	1.99334	3.90823	6.4599	9.65046	
0.723369	1.99392	3.90937	6.46178	9.65328	
0.72358	1.99451	3.91051	6.46366	9.65609	
0.723791	1.99509	3.91165	6.46555	9.65891	
0.724003	1.99567	3.9128	6.46744	9.66173	
0.724214	1.99625	3.91394	6.46933	9.66456	
0.724426	1.99684	3.91508	6.47122	9.66738	
0.724638	1.99742	3.91623	6.47311	9.67021	
0.72485	1.99801	3.91738	6.47501	9.67304	
0.725062	1.99859	3.91852	6.47691	9.67588	
0.725275	1.99918	3.91967	6.4788	9.67871	
0.725488	1.99976	3.92082	6.4807	9.68155	
0.7257	2.00035	3.92197	6.48261	9.68439	
0.725913	2.00094	3.92312	6.48451	9.68723	
0.726127	2.00153	3.92428	6.48641	9.69008	
0.72634	2.00211	3.92543	6.48832	9.69293	
0.726554	2.0027	3.92658	6.49023	9.69578	
0.726768	2.00329	3.92774	6.49214	9.69863	
0.726982	2.00388	3.9289	6.49405	9.70149	
0.727196	2.00447	3.93005	6.49596	9.70435	
0.72741	2.00506	3.93121	6.49788	9.70721	
0.727625	2.00566	3.93237	6.4998	9.71007	
0.727839	2.00625	3.93353	6.50171	9.71294	
0.728054	2.00684	3.93469	6.50363	9.7158	
0.72827	2.00743	3.93586	6.50556	9.71868	
0.728485	2.00803	3.93702	6.50748	9.72155	
0.7287	2.00862	3.93819	6.5094	9.72443	
0.728916	2.00922	3.93935	6.51133	9.7273	
0.729132	2.00981	3.94052	6.51326	9.73019	
0.729348	2.01041	3.94169	6.51519	9.73307	
0.729564	2.011	3.94286	6.51712	9.73596	
0.729781	2.0116	3.94403	6.51906	9.73884	
0.729998	2.0122	3.9452	6.52099	9.74174	
0.730215	2.01279	3.94637	6.52293	9.74463	
0.730432	2.01339	3.94754	6.52487	9.74753	
0.730649	2.01399	3.94872	6.52681	9.75043	
0.730866	2.01459	3.94989	6.52875	9.75333	
0.731084	2.01519	3.95107	6.5307	9.75623	
0.731302	2.01579	3.95224	6.53264	9.75914	
0.73152	2.01639	3.95342	6.53459	9.76205	
0.731738	2.01699	3.9546	6.53654	9.76496	
0.731956	2.0176	3.95578	6.53849	9.76788	
0.732175	2.0182	3.95696	6.54044	9.77079	
0.732394	2.0188	3.95815	6.5424	9.77371	
0.732613	2.01941	3.95933	6.54435	9.77664	
0.732832	2.02001	3.96052	6.54631	9.77956	
0.733052	2.02061	3.9617	6.54827	9.78249	
0.733271	2.02122	3.96289	6.55023	9.78542	
0.733491	2.02183	3.96408	6.5522	9.78835	
0.733711	2.02243	3.96526	6.55416	9.79129	
0.733931	2.02304	3.96645	6.55613	9.79423	
0.734152	2.02365	3.96765	6.5581	9.79717	
0.734372	2.02425	3.96884	6.56007	9.80011	
0.734593	2.02486	3.97003	6.56204	9.80306	
0.734814	2.02547	3.97123	6.56402	9.80601	
0.735035	2.02608	3.97242	6.56599	9.80896	
0.735257	2.02669	3.97362	6.56797	9.81192	
0.735478	2.0273	3.97482	6.56995	9.81487	
0.7357	2.02791	3.97601	6.57193	9.81783	
0.735922	2.02853	3.97721	6.57391	9.82079	
0.736144	2.02914	3.97841	6.5759	9.82376	
0.736366	2.02975	3.97962	6.57788	9.82673	
0.736589	2.03037	3.98082	6.57987	9.8297	
0.736812	2.03098	3.98202	6.58186	9.83267	
0.737035	2.03159	3.98323	6.58386	9.83565	
0.737258	2.03221	3.98443	6.58585	9.83863	
0.737481	2.03283	3.98564	6.58784	9.84161	
0.737705	2.03344	3.98685	6.58984	9.84459	
0.737929	2.03406	3.98806	6.59184	9.84758	
0.738153	2.03468	3.98927	6.59384	9.85057	
0.738377	2.03529	3.99048	6.59585	9.85356	
0.738602	2.03591	3.9917	6.59785	9.85656	
0.738826	2.03653	3.99291	6.59986	9.85955	
0.739051	2.03715	3.99412	6.60187	9.86255	
0.739276	2.03777	3.99534	6.60388	9.86556	
0.739501	2.03839	3.99656	6.60589	9.86856	
0.739727	2.03901	3.99778	6.6079	9.87157	
0.739952	2.03964	3.999	6.60992	9.87458	
0.740178	2.04026	4.00022	6.61194	9.8776	
0.740404	2.04088	4.00144	6.61395	9.88061	
0.740631	2.04151	4.00266	6.61598	9.88363	
0.740857	2.04213	4.00389	6.618	9.88666	
0.741084	2.04275	4.00511	6.62002	9.88968	
0.741311	2.04338	4.00634	6.62205	9.89271	
0.741538	2.04401	4.00756	6.62408	9.89574	
0.741765	2.04463	4.00879	6.62611	9.89877	
0.741993	2.04526	4.01002	6.62814	9.90181	
0.74222	2.04589	4.01125	6.63018	9.90485	
0.742448	2.04652	4.01249	6.63221	9.90789	
0.742677	2.04715	4.01372	6.63425	9.91094	
0.742905	2.04777	4.01495	6.63629	9.91398	
0.743134	2.0484	4.01619	6.63833	9.91703	
0.743362	2.04904	4.01742	6.64038	9.92009	
0.743591	2.04967	4.01866	6.64242	9.92314	
0.743821	2.0503	4.0199	6.64447	9.9262	
0.74405	2.05093	4.02114	6.64652	9.92926	
0.74428	2.05156	4.02238	6.64857	9.93233	
0.74451	2.0522	4.02362	6.65063	9.9354	
0.74474	2.05283	4.02487	6.65268	9.93847	
0.74497	2.05347	4.02611	6.65474	9.94154	
0.7452	2.0541	4.02736	6.6568	9.94461	
0.745431	2.05474	4.0286	6.65886	9.94769	
0.745662	2.05537	4.02985	6.66092	9.95078	
0.745893	2.05601	4.0311	6.66298	9.95386	
0.746124	2.05665	4.03235	6.66505	9.95695	
0.746356	2.05729	4.0336	6.66712	9.96004	
0.746588	2.05793	4.03486	6.66919	9.96313	
0.74682	2.05857	4.03611	6.67126	9.96623	
0.747052	2.05921	4.03737	6.67334	9.96933	
0.747284	2.05985	4.03862	6.67541	9.97243	
0.747517	2.06049	4.03988	6.67749	9.97553	
0.74775	2.06113	4.04114	6.67957	9.97864	
0.747983	2.06177	4.0424	6.68165	9.98175	
0.748216	2.06242	4.04366	6.68374	9.98486	
0.74845	2.06306	4.04492	6.68582	9.98798	
0.748684	2.0637	4.04618	6.68791	9.9911	
0.748918	2.06435	4.04745	6.69	9.99422	
0.749152	2.06499	4.04871	6.69209	9.99735	
0.749386	2.06564	4.04998	6.69419	10.0005	
0.749621	2.06629	4.05125	6.69628	10.0036	
0.749856	2.06693	4.05252	6.69838	10.0067	
0.750091	2.06758	4.05379	6.70048	10.0099	
0.750326	2.06823	4.05506	6.70258	10.013	
0.750561	2.06888	4.05633	6.70469	10.0162	
0.750797	2.06953	4.05761	6.70679	10.0193	
0.751033	2.07018	4.05888	6.7089	10.0225	
0.751269	2.07083	4.06016	6.71101	10.0256	
0.751506	2.07148	4.06143	6.71312	10.0288	
0.751742	2.07213	4.06271	6.71524	10.0319	
0.751979	2.07279	4.06399	6.71735	10.0351	
0.752216	2.07344	4.06527	6.71947	10.0382	
0.752454	2.07409	4.06656	6.72159	10.0414	
0.752691	2.07475	4.06784	6.72371	10.0446	
0.752929	2.0754	4.06913	6.72583	10.0478	
0.753167	2.07606	4.07041	6.72796	10.0509	
0.753405	2.07672	4.0717	6.73009	10.0541	
0.753643	2.07737	4.07299	6.73222	10.0573	
0.753882	2.07803	4.07428	6.73435	10.0605	
0.754121	2.07869	4.07557	6.73648	10.0637	
0.75436	2.07935	4.07686	6.73862	10.0668	
0.754599	2.08001	4.07815	6.74076	10.07	
0.754839	2.08067	4.07945	6.7429	10.0732	
0.755079	2.08133	4.08074	6.74504	10.0764	
0.755319	2.08199	4.08204	6.74718	10.0796	
0.755559	2.08265	4.08334	6.74933	10.0828	
0.755799	2.08332	4.08464	6.75148	10.0861	
0.75604	2.08398	4.08594	6.75363	10.0893	
0.756281	2.08464	4.08724	6.75578	10.0925	
0.756522	2.08531	4.08855	6.75793	10.0957	
0.756764	2.08597	4.08985	6.76009	10.0989	
0.757005	2.08664	4.09116	6.76225	10.1021	
0.757247	2.08731	4.09246	6.76441	10.1054	
0.757489	2.08797	4.09377	6.76657	10.1086	
0.757731	2.08864	4.09508	6.76873	10.1118	
0.757974	2.08931	4.09639	6.7709	10.1151	
0.758217	2.08998	4.0977	6.77307	10.1183	
0.75846	2.09065	4.09902	6.77524	10.1216	
0.758703	2.09132	4.10033	6.77741	10.1248	
0.758946	2.09199	4.10165	6.77959	10.1281	
0.75919	2.09266	4.10296	6.78177	10.1313	
0.759434	2.09334	4.10428	6.78395	10.1346	
0.759678	2.09401	4.1056	6.78613	10.1378	
0.759923	2.09468	4.10692	6.78831	10.1411	
0.760167	2.09536	4.10825	6.7905	10.1443	
0.760412	2.09603	4.10957	6.79268	10.1476	
0.760657	2.09671	4.11089	6.79487	10.1509	
0.760903	2.09738	4.11222	6.79706	10.1542	
0.761148	2.09806	4.11355	6.79926	10.1574	
0.761394	2.09874	4.11488	6.80145	10.1607	
0.76164	2.09942	4.11621	6.80365	10.164	
0.761887	2.1001	4.11754	6.80585	10.1673	
0.762133	2.10078	4.11887	6.80806	10.1706	
0.76238	2.10146	4.1202	6.81026	10.1739	
0.762627	2.10214	4.12154	6.81247	10.1772	
0.762874	2.10282	4.12288	6.81468	10.1805	
0.763122	2.1035	4.12421	6.81689	10.1838	
0.76337	2.10418	4.12555	6.8191	10.1871	
0.763618	2.10487	4.12689	6.82132	10.1904	
0.763866	2.10555	4.12823	6.82353	10.1937	
0.764114	2.10624	4.12958	6.82575	10.197	
0.764363	2.10692	4.13092	6.82798	10.2003	
0.764612	2.10761	4.13227	6.8302	10.2037	
0.764861	2.1083	4.13361	6.83243	10.207	
0.765111	2.10898	4.13496	6.83465	10.2103	
0.76536	2.10967	4.13631	6.83688	10.2136	
0.76561	2.11036	4.13766	6.83912	10.217	
0.765861	2.11105	4.13901	6.84135	10.2203	
0.766111	2.11174	4.14037	6.84359	10.2237	
0.766362	2.11243	4.14172	6.84583	10.227	
0.766613	2.11312	4.14308	6.84807	10.2304	
0.766864	2.11382	4.14444	6.85031	10.2337	
0.767115	2.11451	4.14579	6.85256	10.2371	
0.767367	2.1152	4.14715	6.85481	10.2404	
0.767619	2.1159	4.14852	6.85706	10.2438	
0.767871	2.11659	4.14988	6.85931	10.2472	
0.768123	2.11729	4.15124	6.86157	10.2505	
0.768376	2.11798	4.15261	6.86382	10.2539	
0.768629	2.11868	4.15398	6.86608	10.2573	
0.768882	2.11938	4.15534	6.86834	10.2606	
0.769136	2.12008	4.15671	6.87061	10.264	
0.769389	2.12078	4.15808	6.87287	10.2674	
0.769643	2.12148	4.15946	6.87514	10.2708	
0.769897	2.12218	4.16083	6.87741	10.2742	
0.770152	2.12288	4.16221	6.87969	10.2776	
0.770406	2.12358	4.16358	6.88196	10.281	
0.770661	2.12428	4.16496	6.88424	10.2844	
0.770917	2.12499	4.16634	6.88652	10.2878	
0.771172	2.12569	4.16772	6.8888	10.2912	
0.771428	2.1264	4.1691	6.89108	10.2946	
0.771684	2.1271	4.17048	6.89337	10.298	
0.77194	2.12781	4.17187	6.89566	10.3015	
0.772196	2.12851	4.17325	6.89795	10.3049	
0.772453	2.12922	4.17464	6.90024	10.3083	
0.77271	2.12993	4.17603	6.90254	10.3117	
0.772967	2.13064	4.17742	6.90484	10.3152	
0.773225	2.13135	4.17881	6.90714	10.3186	
0.773482	2.13206	4.18021	6.90944	10.322	
0.77374	2.13277	4.1816	6.91174	10.3255	
0.773999	2.13348	4.183	6.91405	10.3289	
0.774257	2.1342	4.18439	6.91636	10.3324	
0.774516	2.13491	4.18579	6.91867	10.3358	
0.774775	2.13562	4.18719	6.92098	10.3393	
0.775034	2.13634	4.18859	6.9233	10.3427	
0.775294	2.13705	4.19	6.92562	10.3462	
0.775554	2.13777	4.1914	6.92794	10.3497	
0.775814	2.13849	4.1928	6.93026	10.3531	
0.776074	2.1392	4.19421	6.93259	10.3566	
0.776335	2.13992	4.19562	6.93492	10.3601	
0.776596	2.14064	4.19703	6.93725	10.3636	
0.776857	2.14136	4.19844	6.93958	10.3671	
0.777118	2.14208	4.19985	6.94191	10.3706	
0.77738	2.1428	4.20127	6.94425	10.374	
0.777642	2.14352	4.20268	6.94659	10.3775	
0.777904	2.14425	4.2041	6.94893	10.381	
0.778166	2.14497	4.20552	6.95128	10.3845	
0.778429	2.14569	4.20694	6.95362	10.388	
0.778692	2.14642	4.20836	6.95597	10.3916	
0.778955	2.14715	4.20978	6.95832	10.3951	
0.779219	2.14787	4.21121	6.96068	10.3986	
0.779482	2.1486	4.21263	6.96304	10.4021	
0.779747	2.14933	4.21406	6.96539	10.4056	
0.780011	2.15005	4.21549	6.96775	10.4092	
0.780275	2.15078	4.21692	6.97012	10.4127	
0.78054	2.15151	4.21835	6.97248	10.4162	
0.780805	2.15225	4.21978	6.97485	10.4198	
0.781071	2.15298	4.22122	6.97722	10.4233	
0.781336	2.15371	4.22265	6.9796	10.4268	
0.781602	2.15444	4.22409	6.98197	10.4304	
0.781869	2.15518	4.22553	6.98435	10.4339	
0.782135	2.15591	4.22697	6.98673	10.4375	
0.782402	2.15665	4.22841	6.98911	10.4411	
0.782669	2.15738	4.22985	6.9915	10.4446	
0.782936	2.15812	4.2313	6.99389	10.4482	
0.783204	2.15886	4.23274	6.99628	10.4518	
0.783472	2.15959	4.23419	6.99867	10.4553	
0.78374	2.16033	4.23564	7.00106	10.4589	
0.784008	2.16107	4.23709	7.00346	10.4625	
0.784277	2.16181	4.23854	7.00586	10.4661	
0.784546	2.16256	4.24	7.00826	10.4697	
0.784815	2.1633	4.24145	7.01067	10.4733	
0.785084	2.16404	4.24291	7.01308	10.4769	
0.785354	2.16478	4.24437	7.01549	10.4805	
0.785624	2.16553	4.24583	7.0179	10.4841	
0.785895	2.16627	4.24729	7.02031	10.4877	
0.786165	2.16702	4.24875	7.02273	10.4913	
0.786436	2.16777	4.25021	7.02515	10.4949	
0.786707	2.16851	4.25168	7.02757	10.4985	
0.786979	2.16926	4.25315	7.03	10.5021	
0.787251	2.17001	4.25461	7.03243	10.5058	
0.787523	2.17076	4.25608	7.03486	10.5094	
0.787795	2.17151	4.25756	7.03729	10.513	
0.788067	2.17226	4.25903	7.03972	10.5167	
0.78834	2.17301	4.2605	7.04216	10.5203	
0.788614	2.17377	4.26198	7.0446	10.524	
0.788887	2.17452	4.26346	7.04704	10.5276	
0.789161	2.17528	4.26494	7.04949	10.5313	
